X;Y;refX;refY;path;refPath;deltaX;deltaY;deltaX%;deltaY%
692;139;659;146;454;292;33;7;4;1
692;139;659;146;454;292;33;7;4;1
692;139;659;146;454;292;33;7;4;1
692;139;659;146;454;292;33;7;4;1
692;139;659;146;454;292;33;7;4;1
692;139;659;146;454;292;33;7;4;1
692;139;659;146;454;292;33;7;4;1
692;139;659;142;454;296;33;3;4;0
692;139;659;142;454;296;33;3;4;0
692;139;659;142;454;296;33;3;4;0
692;139;659;142;454;296;33;3;4;0
692;139;659;142;454;296;33;3;4;0
692;139;659;142;454;296;33;3;4;0
692;139;659;142;454;296;33;3;4;0
692;139;659;142;454;296;33;3;4;0
692;139;659;142;454;296;33;3;4;0
667;145;659;142;480;296;8;3;1;0
667;145;647;142;480;308;20;3;2;0
667;145;647;142;480;308;20;3;2;0
667;145;647;142;480;308;20;3;2;0
667;145;647;142;480;308;20;3;2;0
667;145;647;142;480;308;20;3;2;0
667;145;636;144;480;319;31;1;4;0
667;145;636;144;480;319;31;1;4;0
667;145;636;144;480;319;31;1;4;0
667;145;636;144;480;319;31;1;4;0
667;145;636;144;480;319;31;1;4;0
667;145;636;139;480;324;31;6;4;1
667;145;636;139;480;324;31;6;4;1
667;145;636;139;480;324;31;6;4;1
667;145;636;139;480;324;31;6;4;1
648;139;636;139;500;324;12;0;1;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;630;139;500;330;18;0;2;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;621;139;500;339;27;0;3;0
648;139;607;139;500;353;41;0;5;0
648;139;607;139;500;353;41;0;5;0
648;139;607;139;500;353;41;0;5;0
648;139;607;139;500;353;41;0;5;0
648;139;607;139;500;353;41;0;5;0
648;139;607;139;500;353;41;0;5;0
648;139;607;139;500;353;41;0;5;0
648;139;607;139;500;353;41;0;5;0
648;139;607;139;500;353;41;0;5;0
632;141;607;139;516;353;25;2;3;0
632;141;615;139;516;361;17;2;2;0
632;141;615;139;516;361;17;2;2;0
632;141;615;139;516;361;17;2;2;0
632;141;615;139;516;361;17;2;2;0
632;141;615;139;516;361;17;2;2;0
632;141;615;139;516;361;17;2;2;0
632;141;615;139;516;361;17;2;2;0
632;141;615;139;516;361;17;2;2;0
632;141;615;139;516;361;17;2;2;0
650;137;615;139;534;361;35;2;4;0
650;137;639;138;534;385;11;1;1;0
650;137;639;138;534;385;11;1;1;0
650;137;639;138;534;385;11;1;1;0
650;137;639;138;534;385;11;1;1;0
666;128;639;138;552;385;27;10;3;1
666;128;654;130;552;402;12;2;1;0
666;128;654;130;552;402;12;2;1;0
666;128;654;130;552;402;12;2;1;0
666;128;654;130;552;402;12;2;1;0
666;128;654;130;552;402;12;2;1;0
666;128;658;126;552;408;8;2;1;0
666;128;658;126;552;408;8;2;1;0
666;128;658;126;552;408;8;2;1;0
666;128;658;126;552;408;8;2;1;0
666;128;658;126;552;408;8;2;1;0
666;128;663;123;552;414;3;5;0;0
666;128;663;123;552;414;3;5;0;0
666;128;663;123;552;414;3;5;0;0
666;128;663;123;552;414;3;5;0;0
641;139;663;123;579;414;22;16;2;2
641;139;624;126;579;453;17;13;2;2
641;139;624;126;579;453;17;13;2;2
641;139;624;126;579;453;17;13;2;2
641;139;624;126;579;453;17;13;2;2
627;144;624;126;594;453;3;18;0;3
627;144;587;140;594;493;40;4;5;0
627;144;587;140;594;493;40;4;5;0
627;144;587;140;594;493;40;4;5;0
627;144;587;140;594;493;40;4;5;0
627;144;587;140;594;493;40;4;5;0
627;144;587;143;594;496;40;1;5;0
627;144;587;143;594;496;40;1;5;0
627;144;587;143;594;496;40;1;5;0
627;144;587;143;594;496;40;1;5;0
627;144;587;143;594;496;40;1;5;0
627;144;587;146;594;499;40;2;5;0
627;144;587;146;594;499;40;2;5;0
627;144;587;146;594;499;40;2;5;0
627;144;587;146;594;499;40;2;5;0
627;144;587;146;594;499;40;2;5;0
627;144;587;147;594;500;40;3;5;0
627;144;587;147;594;500;40;3;5;0
627;144;587;147;594;500;40;3;5;0
627;144;587;147;594;500;40;3;5;0
627;144;587;147;594;500;40;3;5;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;600;147;594;513;27;3;3;0
627;144;594;147;594;519;33;3;4;0
627;144;594;147;594;519;33;3;4;0
627;144;594;147;594;519;33;3;4;0
627;144;594;147;594;519;33;3;4;0
627;144;594;147;594;519;33;3;4;0
627;144;587;147;594;526;40;3;5;0
627;144;587;147;594;526;40;3;5;0
627;144;587;147;594;526;40;3;5;0
627;144;587;147;594;526;40;3;5;0
627;144;587;147;594;526;40;3;5;0
627;144;587;147;594;526;40;3;5;0
627;144;587;147;594;526;40;3;5;0
627;144;587;147;594;526;40;3;5;0
627;144;587;147;594;526;40;3;5;0
603;132;587;147;621;526;16;15;2;2
603;132;567;125;621;556;36;7;4;1
603;132;567;125;621;556;36;7;4;1
603;132;567;125;621;556;36;7;4;1
603;132;567;125;621;556;36;7;4;1
603;132;567;125;621;556;36;7;4;1
603;132;556;125;621;567;47;7;6;1
603;132;556;125;621;567;47;7;6;1
603;132;556;125;621;567;47;7;6;1
603;132;556;125;621;567;47;7;6;1
581;127;556;125;644;567;25;2;3;0
581;127;556;128;644;570;25;1;3;0
581;127;556;128;644;570;25;1;3;0
581;127;556;128;644;570;25;1;3;0
581;127;556;128;644;570;25;1;3;0
581;127;556;128;644;570;25;1;3;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;545;128;644;581;36;1;4;0
581;127;551;127;644;587;30;0;3;0
581;127;551;127;644;587;30;0;3;0
581;127;551;127;644;587;30;0;3;0
581;127;551;127;644;587;30;0;3;0
560;127;551;127;665;587;9;0;1;0
560;127;544;125;665;594;16;2;2;0
560;127;544;125;665;594;16;2;2;0
560;127;544;125;665;594;16;2;2;0
560;127;544;125;665;594;16;2;2;0
537;125;544;125;688;594;7;0;0;0
537;125;530;128;688;608;7;3;0;0
537;125;530;128;688;608;7;3;0;0
537;125;530;128;688;608;7;3;0;0
537;125;530;128;688;608;7;3;0;0
515;128;530;128;710;608;15;0;1;0
515;128;507;131;710;631;8;3;1;0
515;128;507;131;710;631;8;3;1;0
515;128;507;131;710;631;8;3;1;0
515;128;507;131;710;631;8;3;1;0
515;128;507;131;710;631;8;3;1;0
515;128;507;139;710;639;8;11;1;1
515;128;507;139;710;639;8;11;1;1
515;128;507;139;710;639;8;11;1;1
515;128;507;139;710;639;8;11;1;1
502;136;507;139;725;639;5;3;0;0
502;136;495;145;725;652;7;9;0;1
502;136;495;145;725;652;7;9;0;1
502;136;495;145;725;652;7;9;0;1
502;136;495;145;725;652;7;9;0;1
502;136;495;145;725;652;7;9;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;495;144;725;653;7;8;0;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;144;725;656;10;8;1;1
502;136;492;140;725;660;10;4;1;0
502;136;492;140;725;660;10;4;1;0
502;136;492;140;725;660;10;4;1;0
502;136;492;140;725;660;10;4;1;0
502;136;492;140;725;660;10;4;1;0
502;136;492;144;725;664;10;8;1;1
502;136;492;144;725;664;10;8;1;1
502;136;492;144;725;664;10;8;1;1
502;136;492;144;725;664;10;8;1;1
502;136;492;144;725;664;10;8;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;488;147;725;669;14;11;1;1
502;136;489;146;725;670;13;10;1;1
502;136;489;146;725;670;13;10;1;1
502;136;489;146;725;670;13;10;1;1
502;136;489;146;725;670;13;10;1;1
502;136;489;146;725;670;13;10;1;1
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;489;138;725;678;13;2;1;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;485;138;725;682;17;2;2;0
502;136;476;140;725;691;26;4;3;0
502;136;476;140;725;691;26;4;3;0
502;136;476;140;725;691;26;4;3;0
502;136;476;140;725;691;26;4;3;0
502;136;476;140;725;691;26;4;3;0
502;136;473;138;725;695;29;2;3;0
502;136;473;138;725;695;29;2;3;0
490;149;473;138;743;695;17;11;2;1
490;149;473;138;743;695;17;11;2;1
490;149;473;138;743;695;17;11;2;1
490;149;461;129;743;710;29;20;3;3
490;149;461;129;743;710;29;20;3;3
490;149;461;129;743;710;29;20;3;3
490;149;461;129;743;710;29;20;3;3
490;149;461;129;743;710;29;20;3;3
490;149;461;129;743;710;29;20;3;3
490;149;461;129;743;710;29;20;3;3
490;149;461;129;743;710;29;20;3;3
490;149;461;129;743;710;29;20;3;3
490;149;461;129;743;710;29;20;3;3
490;149;457;129;743;714;33;20;4;3
490;149;457;129;743;714;33;20;4;3
490;149;457;129;743;714;33;20;4;3
490;149;457;129;743;714;33;20;4;3
490;149;457;129;743;714;33;20;4;3
490;149;474;142;743;735;16;7;2;1
