X;Y;refX;refY;path;refPath;deltaX;deltaY;deltaX%;deltaY%
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;250;1361;1549;16;16;2;2
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;262;1361;1561;16;28;2;4
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
72;234;56;251;1361;1572;16;17;2;2
84;246;56;251;1378;1572;28;5;3;0
99;251;56;251;1394;1572;43;0;5;0
75;240;56;251;1420;1572;19;11;2;1
75;240;56;251;1420;1572;19;11;2;1
75;240;56;251;1420;1572;19;11;2;1
75;240;70;243;1420;1588;5;3;0;0
75;240;70;243;1420;1588;5;3;0;0
75;240;70;243;1420;1588;5;3;0;0
75;240;70;243;1420;1588;5;3;0;0
75;240;70;243;1420;1588;5;3;0;0
75;240;73;243;1420;1591;2;3;0;0
75;240;73;243;1420;1591;2;3;0;0
75;240;73;243;1420;1591;2;3;0;0
75;240;73;243;1420;1591;2;3;0;0
75;240;73;243;1420;1591;2;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
75;240;80;243;1420;1598;5;3;0;0
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;80;243;1436;1598;7;8;0;1
87;251;88;244;1436;1606;1;7;0;1
87;251;88;244;1436;1606;1;7;0;1
87;251;88;244;1436;1606;1;7;0;1
87;251;88;244;1436;1606;1;7;0;1
87;251;88;244;1436;1606;1;7;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;91;242;1436;1610;4;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;84;242;1436;1617;3;9;0;1
87;251;80;242;1436;1621;7;9;0;1
87;251;80;242;1436;1621;7;9;0;1
87;251;80;242;1436;1621;7;9;0;1
87;251;80;242;1436;1621;7;9;0;1
87;251;80;242;1436;1621;7;9;0;1
87;251;78;242;1436;1623;9;9;1;1
87;251;78;242;1436;1623;9;9;1;1
87;251;78;242;1436;1623;9;9;1;1
87;251;78;242;1436;1623;9;9;1;1
87;251;78;242;1436;1623;9;9;1;1
87;251;78;242;1436;1623;9;9;1;1
104;251;78;242;1453;1623;26;9;3;1
82;242;78;242;1477;1623;4;0;0;0
82;242;78;242;1477;1623;4;0;0;0
82;242;78;242;1477;1623;4;0;0;0
82;242;83;242;1477;1628;1;0;0;0
82;242;83;242;1477;1628;1;0;0;0
82;242;83;242;1477;1628;1;0;0;0
82;242;83;242;1477;1628;1;0;0;0
82;242;83;242;1477;1628;1;0;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;83;239;1477;1631;1;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;85;239;1477;1633;3;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;239;1477;1638;2;3;0;0
82;242;80;241;1477;1640;2;1;0;0
82;242;80;241;1477;1640;2;1;0;0
82;242;80;241;1477;1640;2;1;0;0
82;242;80;241;1477;1640;2;1;0;0
82;242;80;241;1477;1640;2;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;241;1477;1642;0;1;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;82;240;1477;1643;0;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;83;240;1477;1644;1;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;80;240;1477;1647;2;2;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;239;1477;1649;0;3;0;0
82;242;82;237;1477;1651;0;5;0;0
82;242;82;237;1477;1651;0;5;0;0
82;242;82;237;1477;1651;0;5;0;0
82;242;82;237;1477;1651;0;5;0;0
82;242;82;237;1477;1651;0;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;79;237;1477;1654;3;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;75;237;1477;1658;7;5;0;0
82;242;82;237;1477;1665;0;5;0;0
82;242;82;237;1477;1665;0;5;0;0
82;242;82;237;1477;1665;0;5;0;0
82;242;82;237;1477;1665;0;5;0;0
82;242;82;237;1477;1665;0;5;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;82;240;1477;1668;0;2;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;238;1477;1672;3;4;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;85;239;1477;1673;3;3;0;0
82;242;81;241;1477;1677;1;1;0;0
82;242;81;241;1477;1677;1;1;0;0
82;242;81;241;1477;1677;1;1;0;0
82;242;81;241;1477;1677;1;1;0;0
82;242;81;241;1477;1677;1;1;0;0
82;242;84;240;1477;1680;2;2;0;0
82;242;84;240;1477;1680;2;2;0;0
82;242;84;240;1477;1680;2;2;0;0
82;242;84;240;1477;1680;2;2;0;0
82;242;84;240;1477;1680;2;2;0;0
82;242;87;240;1477;1683;5;2;0;0
82;242;87;240;1477;1683;5;2;0;0
82;242;87;240;1477;1683;5;2;0;0
82;242;87;240;1477;1683;5;2;0;0
82;242;87;240;1477;1683;5;2;0;0
82;242;83;239;1477;1687;1;3;0;0
82;242;83;239;1477;1687;1;3;0;0
82;242;83;239;1477;1687;1;3;0;0
82;242;83;239;1477;1687;1;3;0;0
82;242;83;239;1477;1687;1;3;0;0
82;242;83;239;1477;1687;1;3;0;0
82;242;83;239;1477;1687;1;3;0;0
82;242;83;239;1477;1687;1;3;0;0
82;242;83;239;1477;1687;1;3;0;0
82;242;83;239;1477;1687;1;3;0;0
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;83;239;1492;1687;6;10;0;1
89;229;82;239;1492;1688;7;10;0;1
89;229;82;239;1492;1688;7;10;0;1
89;229;82;239;1492;1688;7;10;0;1
89;229;82;239;1492;1688;7;10;0;1
89;229;82;239;1492;1688;7;10;0;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
89;229;81;239;1492;1689;8;10;1;1
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;81;239;1509;1689;15;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
96;244;83;239;1509;1691;13;5;1;0
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;83;239;1525;1691;5;9;0;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;80;238;1525;1694;8;8;1;1
88;230;81;241;1525;1697;7;11;0;1
88;230;81;241;1525;1697;7;11;0;1
88;230;81;241;1525;1697;7;11;0;1
88;230;81;241;1525;1697;7;11;0;1
88;230;81;241;1525;1697;7;11;0;1
88;230;81;241;1525;1697;7;11;0;1
88;230;81;241;1525;1697;7;11;0;1
88;230;81;241;1525;1697;7;11;0;1
88;230;81;241;1525;1697;7;11;0;1
88;230;81;241;1525;1697;7;11;0;1
88;230;83;241;1525;1699;5;11;0;1
88;230;83;241;1525;1699;5;11;0;1
88;230;83;241;1525;1699;5;11;0;1
88;230;83;241;1525;1699;5;11;0;1
88;230;83;241;1525;1699;5;11;0;1
88;230;83;240;1525;1700;5;10;0;1
88;230;83;240;1525;1700;5;10;0;1
88;230;83;240;1525;1700;5;10;0;1
88;230;83;240;1525;1700;5;10;0;1
88;230;83;240;1525;1700;5;10;0;1
88;230;82;240;1525;1701;6;10;0;1
88;230;82;240;1525;1701;6;10;0;1
88;230;82;240;1525;1701;6;10;0;1
88;230;82;240;1525;1701;6;10;0;1
88;230;82;240;1525;1701;6;10;0;1
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;82;240;1540;1701;13;3;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;80;238;1540;1704;15;5;1;0
95;243;78;235;1540;1708;17;8;2;1
95;243;78;235;1540;1708;17;8;2;1
95;243;78;235;1540;1708;17;8;2;1
95;243;78;235;1540;1708;17;8;2;1
95;243;78;235;1540;1708;17;8;2;1
95;243;79;238;1540;1711;16;5;2;0
95;243;79;238;1540;1711;16;5;2;0
95;243;79;238;1540;1711;16;5;2;0
95;243;79;238;1540;1711;16;5;2;0
95;243;79;238;1540;1711;16;5;2;0
86;231;83;237;1555;1715;3;6;0;1
86;231;83;237;1555;1715;3;6;0;1
86;231;83;237;1555;1715;3;6;0;1
86;231;83;237;1555;1715;3;6;0;1
86;231;83;237;1555;1715;3;6;0;1
86;231;83;237;1555;1715;3;6;0;1
86;231;83;237;1555;1715;3;6;0;1
86;231;83;237;1555;1715;3;6;0;1
86;231;83;237;1555;1715;3;6;0;1
86;231;83;237;1555;1715;3;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
86;231;82;237;1555;1716;4;6;0;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
94;244;82;237;1570;1716;12;7;1;1
