X;Y;refX;refY;path;refPath;deltaX;deltaY;deltaX%;deltaY%
412;192;373;200;354;173;39;8;5;1
412;192;373;200;354;173;39;8;5;1
412;192;373;200;354;173;39;8;5;1
414;174;373;200;372;173;41;26;5;4
414;174;385;190;372;189;29;16;3;2
414;174;385;190;372;189;29;16;3;2
414;174;385;190;372;189;29;16;3;2
414;174;385;190;372;189;29;16;3;2
414;174;385;190;372;189;29;16;3;2
414;174;385;184;372;195;29;10;3;1
414;174;385;184;372;195;29;10;3;1
414;174;385;184;372;195;29;10;3;1
414;174;385;184;372;195;29;10;3;1
414;174;385;184;372;195;29;10;3;1
414;174;385;189;372;200;29;15;3;2
414;174;385;189;372;200;29;15;3;2
414;174;385;189;372;200;29;15;3;2
414;174;385;189;372;200;29;15;3;2
425;186;385;189;388;200;40;3;5;0
425;186;391;192;388;207;34;6;4;1
425;186;391;192;388;207;34;6;4;1
425;186;391;192;388;207;34;6;4;1
425;186;391;192;388;207;34;6;4;1
425;186;391;192;388;207;34;6;4;1
425;186;391;192;388;207;34;6;4;1
425;186;391;192;388;207;34;6;4;1
425;186;391;192;388;207;34;6;4;1
425;186;391;192;388;207;34;6;4;1
425;186;391;192;388;207;34;6;4;1
425;186;402;185;388;220;23;1;2;0
425;186;402;185;388;220;23;1;2;0
425;186;402;185;388;220;23;1;2;0
425;186;402;185;388;220;23;1;2;0
425;186;402;185;388;220;23;1;2;0
425;186;398;186;388;224;27;0;3;0
425;186;398;186;388;224;27;0;3;0
425;186;398;186;388;224;27;0;3;0
425;186;398;186;388;224;27;0;3;0
411;157;398;186;420;224;13;29;1;5
411;157;401;201;420;239;10;44;1;7
411;157;401;201;420;239;10;44;1;7
411;157;401;201;420;239;10;44;1;7
411;157;401;201;420;239;10;44;1;7
411;157;401;201;420;239;10;44;1;7
411;157;403;199;420;242;8;42;1;7
411;157;403;199;420;242;8;42;1;7
411;157;403;199;420;242;8;42;1;7
411;157;403;199;420;242;8;42;1;7
411;157;403;199;420;242;8;42;1;7
411;157;403;194;420;247;8;37;1;6
411;157;403;194;420;247;8;37;1;6
411;157;403;194;420;247;8;37;1;6
411;157;403;194;420;247;8;37;1;6
411;157;403;194;420;247;8;37;1;6
411;157;406;191;420;251;5;34;0;5
411;157;406;191;420;251;5;34;0;5
411;157;406;191;420;251;5;34;0;5
411;157;406;191;420;251;5;34;0;5
411;157;406;191;420;251;5;34;0;5
411;157;406;188;420;254;5;31;0;5
419;175;406;188;440;254;13;13;1;2
419;175;406;188;440;254;13;13;1;2
419;175;406;188;440;254;13;13;1;2
419;175;406;188;440;254;13;13;1;2
419;175;424;188;440;272;5;13;0;2
419;175;424;188;440;272;5;13;0;2
419;175;424;188;440;272;5;13;0;2
419;175;424;188;440;272;5;13;0;2
404;168;424;188;457;272;20;20;2;3
404;168;426;198;457;282;22;30;2;5
404;168;426;198;457;282;22;30;2;5
404;168;426;198;457;282;22;30;2;5
404;168;426;198;457;282;22;30;2;5
408;194;426;198;483;282;18;4;2;0
408;194;422;211;483;296;14;17;1;2
408;194;422;211;483;296;14;17;1;2
408;194;422;211;483;296;14;17;1;2
408;194;422;211;483;296;14;17;1;2
411;213;422;211;502;296;11;2;1;0
411;213;450;226;502;328;39;13;5;2
411;213;450;226;502;328;39;13;5;2
411;213;450;226;502;328;39;13;5;2
411;213;450;226;502;328;39;13;5;2
411;213;450;226;502;328;39;13;5;2
411;213;450;229;502;331;39;16;5;2
411;213;450;229;502;331;39;16;5;2
411;213;450;229;502;331;39;16;5;2
411;213;450;229;502;331;39;16;5;2
411;213;450;229;502;331;39;16;5;2
424;232;445;234;525;338;21;2;2;0
424;232;445;234;525;338;21;2;2;0
424;232;445;234;525;338;21;2;2;0
424;232;445;234;525;338;21;2;2;0
437;251;445;234;548;338;8;17;1;2
437;251;438;253;548;358;1;2;0;0
437;251;438;253;548;358;1;2;0;0
437;251;438;253;548;358;1;2;0;0
437;251;438;253;548;358;1;2;0;0
437;251;438;253;548;358;1;2;0;0
437;251;438;253;548;358;1;2;0;0
437;251;438;253;548;358;1;2;0;0
437;251;438;253;548;358;1;2;0;0
437;251;438;253;548;358;1;2;0;0
437;251;438;253;548;358;1;2;0;0
437;251;448;253;548;368;11;2;1;0
437;251;448;253;548;368;11;2;1;0
437;251;448;253;548;368;11;2;1;0
437;251;448;253;548;368;11;2;1;0
500;243;448;253;612;368;52;10;6;1
489;257;459;256;630;379;30;1;3;0
489;257;459;256;630;379;30;1;3;0
496;243;459;256;646;379;37;13;4;2
479;250;459;256;664;379;20;6;2;1
502;243;459;256;688;379;43;13;5;2
477;250;459;256;714;379;18;6;2;1
477;250;459;256;714;379;18;6;2;1
477;250;459;256;714;379;18;6;2;1
477;250;459;256;714;379;18;6;2;1
477;250;459;256;714;379;18;6;2;1
477;250;452;256;714;386;25;6;3;1
477;250;452;256;714;386;25;6;3;1
477;250;452;256;714;386;25;6;3;1
477;250;452;256;714;386;25;6;3;1
477;250;452;256;714;386;25;6;3;1
477;250;463;256;714;397;14;6;1;1
499;260;463;256;738;397;36;4;4;0
499;260;463;256;738;397;36;4;4;0
499;260;463;256;738;397;36;4;4;0
499;260;463;256;738;397;36;4;4;0
499;260;465;250;738;403;34;10;4;1
499;260;465;250;738;403;34;10;4;1
499;260;465;250;738;403;34;10;4;1
499;260;465;250;738;403;34;10;4;1
499;260;465;250;738;403;34;10;4;1
499;260;468;250;738;406;31;10;4;1
499;260;468;250;738;406;31;10;4;1
499;260;468;250;738;406;31;10;4;1
499;260;468;250;738;406;31;10;4;1
499;260;468;250;738;406;31;10;4;1
491;246;465;250;754;409;26;4;3;0
491;246;465;250;754;409;26;4;3;0
491;246;465;250;754;409;26;4;3;0
491;246;465;250;754;409;26;4;3;0
506;243;465;250;769;409;41;7;5;1
491;248;465;250;785;409;26;2;3;0
491;248;465;250;785;409;26;2;3;0
491;248;465;250;785;409;26;2;3;0
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;465;250;804;409;44;9;5;1
509;241;434;228;804;447;75;13;9;2
509;241;434;228;804;447;75;13;9;2
509;241;434;228;804;447;75;13;9;2
509;241;434;228;804;447;75;13;9;2
503;227;434;228;819;447;69;1;8;0
503;227;434;232;819;451;69;5;8;0
503;227;434;232;819;451;69;5;8;0
503;227;434;232;819;451;69;5;8;0
503;227;434;232;819;451;69;5;8;0
503;227;434;232;819;451;69;5;8;0
503;227;434;232;819;451;69;5;8;0
503;227;434;232;819;451;69;5;8;0
503;227;434;232;819;451;69;5;8;0
503;227;434;232;819;451;69;5;8;0
625;146;434;232;965;451;191;86;24;14
625;146;620;140;965;659;5;6;0;1
625;146;620;140;965;659;5;6;0;1
625;146;620;140;965;659;5;6;0;1
625;146;620;140;965;659;5;6;0;1
677;142;620;140;1017;659;57;2;7;0
677;142;639;153;1017;682;38;11;4;1
677;142;639;153;1017;682;38;11;4;1
677;142;639;153;1017;682;38;11;4;1
677;142;639;153;1017;682;38;11;4;1
649;141;639;153;1045;682;10;12;1;2
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
635;153;654;142;1063;701;19;11;2;1
650;145;654;142;1080;701;4;3;0;0
634;150;654;140;1097;703;20;10;2;1
634;150;654;140;1097;703;20;10;2;1
634;150;654;140;1097;703;20;10;2;1
634;150;654;140;1097;703;20;10;2;1
649;146;654;140;1113;703;5;6;0;1
649;146;652;140;1113;705;3;6;0;1
649;146;652;140;1113;705;3;6;0;1
649;146;652;140;1113;705;3;6;0;1
649;146;652;140;1113;705;3;6;0;1
649;146;652;140;1113;705;3;6;0;1
649;146;652;146;1113;711;3;0;0;0
649;146;652;146;1113;711;3;0;0;0
649;146;652;146;1113;711;3;0;0;0
649;146;652;146;1113;711;3;0;0;0
649;146;652;146;1113;711;3;0;0;0
649;146;653;137;1113;720;4;9;0;1
649;146;653;137;1113;720;4;9;0;1
649;146;653;137;1113;720;4;9;0;1
649;146;653;137;1113;720;4;9;0;1
636;154;653;137;1128;720;17;17;2;2
636;154;653;137;1128;720;17;17;2;2
636;154;653;137;1128;720;17;17;2;2
636;154;653;137;1128;720;17;17;2;2
636;154;653;137;1128;720;17;17;2;2
636;154;653;137;1128;720;17;17;2;2
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
636;154;653;156;1128;739;17;2;2;0
668;155;653;156;1160;739;15;1;1;0
668;155;655;161;1160;744;13;6;1;1
668;155;655;161;1160;744;13;6;1;1
668;155;655;161;1160;744;13;6;1;1
668;155;655;161;1160;744;13;6;1;1
668;155;655;161;1160;744;13;6;1;1
668;155;667;163;1160;756;1;8;0;1
668;155;667;163;1160;756;1;8;0;1
668;155;667;163;1160;756;1;8;0;1
668;155;667;163;1160;756;1;8;0;1
664;141;667;163;1175;756;3;22;0;3
664;141;667;150;1175;769;3;9;0;1
664;141;667;150;1175;769;3;9;0;1
664;141;667;150;1175;769;3;9;0;1
664;141;667;150;1175;769;3;9;0;1
664;141;667;150;1175;769;3;9;0;1
664;141;667;142;1175;777;3;1;0;0
664;141;667;142;1175;777;3;1;0;0
664;141;667;142;1175;777;3;1;0;0
664;141;667;142;1175;777;3;1;0;0
664;141;667;142;1175;777;3;1;0;0
664;141;667;149;1175;784;3;8;0;1
664;141;667;149;1175;784;3;8;0;1
664;141;667;149;1175;784;3;8;0;1
664;141;667;149;1175;784;3;8;0;1
664;141;667;149;1175;784;3;8;0;1
664;141;664;149;1175;787;0;8;0;1
664;141;664;149;1175;787;0;8;0;1
664;141;664;149;1175;787;0;8;0;1
664;141;664;149;1175;787;0;8;0;1
664;141;664;149;1175;787;0;8;0;1
664;141;664;155;1175;793;0;14;0;2
664;141;664;155;1175;793;0;14;0;2
664;141;664;155;1175;793;0;14;0;2
664;141;664;155;1175;793;0;14;0;2
668;155;664;155;1190;793;4;0;0;0
668;155;664;155;1190;793;4;0;0;0
668;155;664;155;1190;793;4;0;0;0
668;155;664;155;1190;793;4;0;0;0
668;155;664;155;1190;793;4;0;0;0
668;155;664;155;1190;793;4;0;0;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
668;155;654;152;1190;803;14;3;1;0
675;173;654;166;1209;817;21;7;2;1
675;173;654;166;1209;817;21;7;2;1
675;173;654;166;1209;817;21;7;2;1
675;173;654;166;1209;817;21;7;2;1
667;159;654;166;1225;817;13;7;1;1
667;159;665;166;1225;828;2;7;0;1
667;159;665;166;1225;828;2;7;0;1
667;159;665;166;1225;828;2;7;0;1
667;159;665;166;1225;828;2;7;0;1
667;159;665;166;1225;828;2;7;0;1
655;150;670;164;1240;833;15;14;1;2
655;150;670;164;1240;833;15;14;1;2
655;150;670;164;1240;833;15;14;1;2
655;150;670;164;1240;833;15;14;1;2
655;150;670;164;1240;833;15;14;1;2
655;150;672;169;1240;838;17;19;2;3
655;150;672;169;1240;838;17;19;2;3
655;150;672;169;1240;838;17;19;2;3
655;150;672;169;1240;838;17;19;2;3
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;672;169;1255;838;3;13;0;2
669;156;674;164;1255;843;5;8;0;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;164;1270;843;20;10;2;1
654;154;674;166;1270;845;20;12;2;2
654;154;674;166;1270;845;20;12;2;2
654;154;674;166;1270;845;20;12;2;2
654;154;674;166;1270;845;20;12;2;2
654;154;674;166;1270;845;20;12;2;2
654;154;674;166;1270;845;20;12;2;2
654;154;674;166;1270;845;20;12;2;2
654;154;674;166;1270;845;20;12;2;2
654;154;674;166;1270;845;20;12;2;2
654;154;674;166;1270;845;20;12;2;2
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
654;154;674;146;1270;865;20;8;2;1
636;154;669;143;1288;871;33;11;4;1
636;154;669;143;1288;871;33;11;4;1
636;154;669;143;1288;871;33;11;4;1
636;154;669;143;1288;871;33;11;4;1
636;154;669;143;1288;871;33;11;4;1
636;154;669;143;1288;871;33;11;4;1
636;154;669;143;1288;871;33;11;4;1
636;154;669;143;1288;871;33;11;4;1
636;154;669;143;1288;871;33;11;4;1
651;149;669;143;1304;871;18;6;2;1
651;149;669;143;1304;871;18;6;2;1
651;149;669;143;1304;871;18;6;2;1
651;149;669;143;1304;871;18;6;2;1
641;166;669;143;1324;871;28;23;3;3
649;148;669;143;1344;871;20;5;2;0
633;158;664;143;1363;876;31;15;4;2
633;158;664;143;1363;876;31;15;4;2
633;158;664;143;1363;876;31;15;4;2
633;158;664;143;1363;876;31;15;4;2
651;144;664;143;1386;876;13;1;1;0
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
636;153;664;143;1403;876;28;10;3;1
654;147;664;143;1422;876;10;4;1;0
638;162;664;143;1444;876;26;19;3;3
638;162;664;143;1444;876;26;19;3;3
638;162;664;143;1444;876;26;19;3;3
638;162;664;143;1444;876;26;19;3;3
652;147;664;143;1465;876;12;4;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;664;149;1465;882;12;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
652;147;666;149;1465;884;14;2;1;0
632;157;666;149;1487;884;34;8;4;1
654;147;666;149;1511;884;12;2;1;0
649;163;666;149;1528;884;17;14;2;2
650;147;666;149;1544;884;16;2;2;0
636;154;666;149;1560;884;30;5;3;0
636;154;666;149;1560;884;30;5;3;0
654;148;666;149;1579;884;12;1;1;0
654;148;666;133;1579;900;12;15;1;2
654;148;666;133;1579;900;12;15;1;2
654;148;666;133;1579;900;12;15;1;2
654;148;666;133;1579;900;12;15;1;2
654;148;666;133;1579;900;12;15;1;2
654;148;666;133;1579;900;12;15;1;2
654;148;666;133;1579;900;12;15;1;2
654;148;666;133;1579;900;12;15;1;2
678;153;666;133;1604;900;12;20;1;3
678;153;666;133;1604;900;12;20;1;3
678;153;666;133;1604;900;12;20;1;3
678;153;666;133;1604;900;12;20;1;3
678;153;666;133;1604;900;12;20;1;3
678;153;666;133;1604;900;12;20;1;3
678;153;666;133;1604;900;12;20;1;3
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
678;153;663;138;1604;906;15;15;1;2
694;168;663;138;1626;906;31;30;4;5
681;156;663;138;1644;906;18;18;2;3
681;156;663;138;1644;906;18;18;2;3
681;156;663;138;1644;906;18;18;2;3
681;156;663;138;1644;906;18;18;2;3
681;156;663;138;1644;906;18;18;2;3
681;156;663;138;1644;906;18;18;2;3
681;156;663;138;1644;906;18;18;2;3
691;168;663;138;1660;906;28;30;3;5
681;156;663;138;1676;906;18;18;2;3
681;156;663;138;1676;906;18;18;2;3
681;156;663;138;1676;906;18;18;2;3
681;156;663;138;1676;906;18;18;2;3
681;156;663;138;1676;906;18;18;2;3
681;156;663;138;1676;906;18;18;2;3
681;156;663;138;1676;906;18;18;2;3
681;156;663;138;1676;906;18;18;2;3
681;156;663;138;1676;906;18;18;2;3
681;156;663;148;1676;916;18;8;2;1
681;156;663;148;1676;916;18;8;2;1
681;156;663;148;1676;916;18;8;2;1
681;156;663;148;1676;916;18;8;2;1
681;156;663;148;1676;916;18;8;2;1
681;156;663;148;1676;916;18;8;2;1
681;156;663;148;1676;916;18;8;2;1
681;156;663;148;1676;916;18;8;2;1
681;156;663;148;1676;916;18;8;2;1
702;148;663;148;1698;916;39;0;5;0
686;159;667;164;1717;932;19;5;2;0
686;159;667;164;1717;932;19;5;2;0
686;159;667;164;1717;932;19;5;2;0
686;159;667;164;1717;932;19;5;2;0
686;159;667;164;1717;932;19;5;2;0
686;159;667;163;1717;933;19;4;2;0
686;159;667;163;1717;933;19;4;2;0
686;159;667;163;1717;933;19;4;2;0
701;150;667;163;1734;933;34;13;4;2
685;162;667;163;1754;933;18;1;2;0
685;162;667;163;1754;933;18;1;2;0
685;162;667;163;1754;933;18;1;2;0
685;162;667;163;1754;933;18;1;2;0
685;162;667;163;1754;933;18;1;2;0
685;162;667;163;1754;933;18;1;2;0
685;162;670;165;1754;937;15;3;1;0
693;183;670;165;1776;937;23;18;2;3
681;172;670;165;1792;937;11;7;1;1
681;172;670;165;1792;937;11;7;1;1
681;172;670;165;1792;937;11;7;1;1
681;172;670;165;1792;937;11;7;1;1
681;172;670;165;1792;937;11;7;1;1
681;172;670;165;1792;937;11;7;1;1
681;172;670;165;1792;937;11;7;1;1
690;185;670;165;1808;937;20;20;2;3
679;174;670;165;1824;937;9;9;1;1
679;174;670;165;1824;937;9;9;1;1
679;174;670;165;1824;937;9;9;1;1
679;174;670;165;1824;937;9;9;1;1
679;174;670;165;1824;937;9;9;1;1
679;174;670;161;1824;941;9;13;1;2
679;174;670;161;1824;941;9;13;1;2
679;174;670;161;1824;941;9;13;1;2
679;174;670;161;1824;941;9;13;1;2
679;174;670;161;1824;941;9;13;1;2
679;174;670;154;1824;948;9;20;1;3
679;174;670;154;1824;948;9;20;1;3
679;174;670;154;1824;948;9;20;1;3
679;174;670;154;1824;948;9;20;1;3
679;174;670;154;1824;948;9;20;1;3
679;174;670;154;1824;948;9;20;1;3
679;174;670;154;1824;948;9;20;1;3
679;174;670;154;1824;948;9;20;1;3
679;174;670;154;1824;948;9;20;1;3
697;161;670;154;1846;948;27;7;3;1
697;161;663;154;1846;955;34;7;4;1
697;161;663;154;1846;955;34;7;4;1
697;161;663;154;1846;955;34;7;4;1
697;161;663;154;1846;955;34;7;4;1
697;187;663;154;1872;955;34;33;4;5
697;187;669;163;1872;966;28;24;3;4
697;187;669;163;1872;966;28;24;3;4
697;187;669;163;1872;966;28;24;3;4
697;187;669;163;1872;966;28;24;3;4
722;189;669;163;1897;966;53;26;6;4
705;184;669;166;1915;969;36;18;4;3
722;187;669;166;1932;969;53;21;6;3
722;187;669;166;1932;969;53;21;6;3
722;187;669;166;1932;969;53;21;6;3
722;187;669;166;1932;969;53;21;6;3
704;183;669;171;1950;974;35;12;4;2
