520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
427	184
425	183
425	183
425	183
425	184
423	187
423	187
423	187
423	187
423	187
422	171
424	173
424	173
424	173
424	173
423	168
421	170
423	168
423	168
423	168
416	166
417	160
415	166
417	160
415	166
415	166
415	166
415	165
414	168
415	167
421	152
422	153
422	153
422	153
422	153
420	152
420	152
420	152
420	152
420	152
418	151
418	150
418	150
418	150
418	150
420	140
420	140
420	140
420	140
420	140
419	139
419	140
418	139
419	142
418	139
416	143
414	144
414	144
414	144
414	144
414	146
415	146
415	147
415	146
415	148
413	146
413	146
413	146
413	146
413	146
411	147
411	146
411	146
411	146
411	146
410	147
410	148
411	147
411	147
411	147
410	148
410	147
410	147
410	147
410	147
410	147
410	147
410	147
410	144
410	145
413	142
414	142
414	142
414	142
414	142
405	151
405	151
405	151
405	151
405	151
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
519	223
519	223
519	223
519	223
519	223
511	229
511	229
511	229
511	229
511	229
514	227
512	229
512	229
512	229
511	229
639	136
639	136
640	137
640	137
639	136
656	119
657	119
655	119
656	119
656	119
658	84
660	84
660	84
660	84
660	84
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
659	81
659	81
659	81
659	81
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
659	92
657	90
657	90
657	90
657	90
657	90
659	93
659	93
659	93
659	93
520	414
520	414
520	414
520	414
520	414
686	131
686	130
685	130
686	130
686	130
690	129
690	129
690	129
690	129
690	129
695	123
695	123
695	123
695	123
695	123
690	120
690	120
690	120
690	120
690	120
686	124
686	124
686	124
686	124
686	124
681	131
681	131
681	131
681	131
681	131
681	130
680	131
680	131
680	131
680	131
686	139
687	140
687	140
687	140
688	139
655	97
655	97
655	97
655	97
655	97
654	97
654	97
654	97
654	97
654	97
658	105
656	102
657	103
657	103
657	103
689	148
689	148
689	148
689	148
689	148
699	116
699	116
699	116
699	116
699	115
712	113
714	114
714	114
714	114
714	114
717	153
717	153
717	153
717	153
717	153
717	153
717	153
717	153
717	153
717	153
719	155
716	152
716	152
716	152
716	152
711	115
711	115
711	115
712	121
711	115
710	116
710	116
710	116
710	116
710	116
709	116
709	116
709	116
709	116
708	116
708	115
708	115
708	115
708	115
708	115
705	104
710	109
705	104
705	104
705	104
697	94
520	414
697	93
697	93
697	93
695	94
695	94
695	94
695	94
695	94
695	94
695	94
695	94
695	94
695	94
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
685	87
685	87
685	87
685	87
685	87
681	89
681	89
681	89
681	89
681	89
682	88
682	88
680	86
685	89
681	85
520	414
678	84
678	84
678	84
678	84
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
683	146
683	146
683	146
683	146
683	146
683	146
682	145
682	145
682	145
682	145
680	148
680	148
680	148
680	148
680	148
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
679	100
679	100
679	100
679	100
679	100
679	100
679	100
679	100
681	101
681	101
681	101
681	101
681	101
681	101
681	101
699	146
699	146
699	146
699	146
699	146
699	144
699	144
699	144
699	144
699	144
699	145
699	145
699	145
699	145
699	145
700	149
700	149
701	150
701	150
701	150
702	147
702	147
702	147
702	147
702	147
698	145
698	145
698	145
699	146
699	146
700	161
700	161
700	161
700	161
700	161
728	201
728	202
728	202
728	202
728	202
737	199
737	199
737	199
737	199
737	199
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
520	414
742	212
742	212
742	212
742	212
742	212
733	212
733	212
733	212
