Delta X	Delta X%	Delta Y	Delta Y%	sum X	sum Y	sum X/N	sum Y/N	Percento X	Percento Y	Draha etalon	Draha background_correction	Rozdiel drah	Rozdiel drah %
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	97,00	12,63	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	97,00	12,63	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	97,00	12,63	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	97,00	12,63	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	97,00	12,63	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	103,00	13,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	99,00	12,89	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	99,00	12,89	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	99,00	12,89	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	99,00	12,89	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	99,00	12,89	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	99,00	12,89	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	99,00	12,89	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	99,00	12,89	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	99,00	12,89	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	89,00	11,59	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	88,00	11,46	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	100,00	13,02	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	102,00	13,28	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	102,00	13,28	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	102,00	13,28	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	102,00	13,28	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	102,00	13,28	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	101,00	13,15	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	94,00	12,24	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	94,00	12,24	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	94,00	12,24	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	94,00	12,24	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	94,00	12,24	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	89,00	11,59	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	89,00	11,59	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	89,00	11,59	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	89,00	11,59	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	89,00	11,59	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	89,00	11,59	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	94,00	12,24	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	94,00	12,24	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	94,00	12,24	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	94,00	12,24	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	95,00	12,37	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	96,00	12,50	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	92,00	11,98	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	90,00	11,72	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
79,00	13,72	91,00	11,85	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
