Delta X	Delta X%	Delta Y	Delta Y%	sum X	sum Y	sum X/N	sum Y/N	Percento X	Percento Y	Draha etalon	Draha background_correction	Rozdiel drah	Rozdiel drah %
45,00	7,81	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
45,00	7,81	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
45,00	7,81	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
45,00	7,81	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
45,00	7,81	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
45,00	7,81	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
45,00	7,81	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
45,00	7,81	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
45,00	7,81	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
19,00	3,30	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
18,00	3,12	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
18,00	3,12	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
18,00	3,12	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
18,00	3,12	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
21,00	3,65	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
21,00	3,65	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
21,00	3,65	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
21,00	3,65	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
21,00	3,65	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
33,00	5,73	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
33,00	5,73	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
33,00	5,73	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
33,00	5,73	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
33,00	5,73	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
43,00	7,47	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
43,00	7,47	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
43,00	7,47	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
43,00	7,47	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
43,00	7,47	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
46,00	7,99	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
56,00	9,72	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
55,00	9,55	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
55,00	9,55	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
55,00	9,55	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
55,00	9,55	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
38,00	6,60	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
38,00	6,60	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
38,00	6,60	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
38,00	6,60	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
38,00	6,60	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
33,00	5,73	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
31,00	5,38	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
31,00	5,38	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
31,00	5,38	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
31,00	5,38	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
31,00	5,38	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
31,00	5,38	10,00	1,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
29,00	5,03	10,00	1,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
29,00	5,03	10,00	1,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	10,00	1,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	10,00	1,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	1,00	0,13	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	1,00	0,13	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	1,00	0,13	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	1,00	0,13	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	1,00	0,13	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
58,00	10,07	1,00	0,13	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
54,00	9,37	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
54,00	9,37	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
54,00	9,37	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
54,00	9,37	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
56,00	9,72	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
56,00	9,72	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
56,00	9,72	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
56,00	9,72	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
56,00	9,72	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
30,00	5,21	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
23,00	3,99	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
23,00	3,99	10,00	1,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
22,00	3,82	10,00	1,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
22,00	3,82	10,00	1,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
22,00	3,82	10,00	1,30	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
28,00	4,86	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	1,00	0,13	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	1,00	0,13	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
28,00	4,86	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
28,00	4,86	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
28,00	4,86	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	20,00	2,60	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	20,00	2,60	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	20,00	2,60	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	20,00	2,60	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	20,00	2,60	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	23,00	2,99	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	24,00	3,12	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	23,00	2,99	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	24,00	3,12	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	23,00	2,99	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
14,00	2,43	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
10,00	1,74	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
13,00	2,26	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
14,00	2,43	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
13,00	2,26	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	22,00	2,86	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	22,00	2,86	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	22,00	2,86	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	22,00	2,86	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	22,00	2,86	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
15,00	2,60	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
15,00	2,60	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
15,00	2,60	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
15,00	2,60	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
15,00	2,60	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
24,00	4,17	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
17,00	2,95	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
17,00	2,95	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
17,00	2,95	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
17,00	2,95	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
17,00	2,95	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
41,00	7,12	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
41,00	7,12	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
41,00	7,12	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
41,00	7,12	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
41,00	7,12	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
44,00	7,64	12,00	1,56	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
44,00	7,64	12,00	1,56	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
44,00	7,64	12,00	1,56	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
44,00	7,64	12,00	1,56	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
44,00	7,64	12,00	1,56	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
40,00	6,94	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
40,00	6,94	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
41,00	7,12	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
41,00	7,12	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
41,00	7,12	13,00	1,69	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
36,00	6,25	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
36,00	6,25	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
36,00	6,25	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
36,00	6,25	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
35,00	6,08	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
36,00	6,25	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
36,00	6,25	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
36,00	6,25	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
36,00	6,25	2,00	0,26	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
39,00	6,77	7,00	0,91	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
33,00	5,73	8,00	1,04	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
31,00	5,38	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
32,00	5,56	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
31,00	5,38	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
31,00	5,38	9,00	1,17	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
37,00	6,42	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
37,00	6,42	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
37,00	6,42	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
37,00	6,42	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
37,00	6,42	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
26,00	4,51	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
25,00	4,34	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	4,00	0,52	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
23,00	3,99	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
23,00	3,99	6,00	0,78	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
27,00	4,69	3,00	0,39	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
28,00	4,86	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
28,00	4,86	5,00	0,65	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
